transaction_id,timestamp,amount,merchant,category,country,device
TXN02661,2026-04-21 21:00:00,34.64,Flipkart,Travel,IN,iOS
TXN02662,2026-04-21 22:00:00,43.56,Other,Travel,IN,Android
TXN02663,2026-04-21 23:00:00,21.57,Uber,Food,IN,iOS
TXN02664,2026-04-22 00:00:00,41.49,Uber,Shopping,IN,Android
TXN02665,2026-04-22 01:00:00,58.98,Flipkart,Entertainment,IN,iOS
TXN02666,2026-04-22 02:00:00,42.11,Flipkart,Bills,IN,iOS
TXN02667,2026-04-22 03:00:00,45.77,Myntra,Travel,IN,iOS
TXN02668,2026-04-22 04:00:00,53.9,Other,Bills,IN,Android
TXN02669,2026-04-22 05:00:00,35.65,Reliance,Food,IN,iOS
TXN02670,2026-04-22 06:00:00,631.7174415836424,Reliance,Food,IN,Android
TXN02671,2026-04-22 07:00:00,138.85,Uber,Bills,IN,Android
TXN02672,2026-04-22 08:00:00,40.37,Amazon,Bills,IN,Android
TXN02673,2026-04-22 09:00:00,74.84,Reliance,Bills,IN,Android
TXN02674,2026-04-22 10:00:00,46.72,Reliance,Travel,IN,iOS
TXN02675,2026-04-22 11:00:00,69.24,Uber,Shopping,IN,Web
TXN02676,2026-04-22 12:00:00,151.07,Amazon,Bills,IN,Android
TXN02677,2026-04-22 13:00:00,75.99,Myntra,Bills,IN,iOS
TXN02678,2026-04-22 14:00:00,17.24,Other,Travel,IN,iOS
TXN02679,2026-04-22 15:00:00,73.34,Flipkart,Food,IN,Web
TXN02680,2026-04-22 16:00:00,121.68,Flipkart,Entertainment,IN,iOS
TXN02681,2026-04-22 17:00:00,47.27,Reliance,Food,IN,Android
TXN02682,2026-04-22 18:00:00,104.29,Swiggy,Food,IN,Android
TXN02683,2026-04-22 19:00:00,34.86,Reliance,Bills,IN,iOS
TXN02684,2026-04-22 20:00:00,20.79,Myntra,Travel,IN,Android
TXN02685,2026-04-22 21:00:00,59.85,Flipkart,Travel,IN,Web
TXN02686,2026-04-22 22:00:00,17.43,Amazon,Bills,IN,Web
TXN02687,2026-04-22 23:00:00,46.72,Uber,Food,IN,Web
TXN02688,2026-04-23 00:00:00,126.02,Swiggy,Shopping,IN,Android
TXN02689,2026-04-23 01:00:00,15.78,Reliance,Shopping,IN,iOS
TXN02690,2026-04-23 02:00:00,23.77,Swiggy,Entertainment,IN,iOS
TXN02691,2026-04-23 03:00:00,27.92,Flipkart,Travel,IN,Android
TXN02692,2026-04-23 16:00:00,477.79566731057713,Other,Travel,IN,Android
TXN02693,2026-04-23 05:00:00,43.05,Reliance,Food,IN,Android
TXN02694,2026-04-23 06:00:00,135.56,Myntra,Bills,IN,Android
TXN02695,2026-04-23 07:00:00,101.53,Other,Entertainment,IN,Web
TXN02696,2026-04-23 08:00:00,75.33,Reliance,Bills,IN,iOS
TXN02697,2026-04-23 09:00:00,60.02,Other,Travel,IN,Android
TXN02698,2026-04-23 10:00:00,70.5,Reliance,Travel,IN,Android
TXN02699,2026-04-23 11:00:00,31.18,Swiggy,Entertainment,IN,Android
TXN02700,2026-04-23 12:00:00,95.31,Amazon,Entertainment,IN,Android
TXN02701,2026-04-23 13:00:00,26.5,Myntra,Food,IN,Android
TXN02702,2026-04-23 14:00:00,93.97,Reliance,Entertainment,IN,iOS
TXN02703,2026-04-23 15:00:00,118.04,Other,Entertainment,IN,iOS
TXN02704,2026-04-23 16:00:00,62.62,Myntra,Entertainment,IN,iOS
TXN02705,2026-04-23 17:00:00,48.69,Uber,Shopping,IN,Web
TXN02706,2026-04-23 18:00:00,70.82,Myntra,Shopping,IN,Android
TXN02707,2026-04-23 19:00:00,8.5,Amazon,Food,IN,iOS
TXN02708,2026-04-23 20:00:00,66.45,Amazon,Bills,IN,Android
TXN02709,2026-04-23 21:00:00,50.72,Amazon,Shopping,IN,Android
TXN02710,2026-04-23 22:00:00,52.83,Other,Shopping,IN,Android
TXN02711,2026-04-23 23:00:00,86.42,Reliance,Shopping,IN,Android
TXN02712,2026-04-24 00:00:00,52.01,Flipkart,Shopping,IN,Android
TXN02713,2026-04-24 01:00:00,26.02,Swiggy,Entertainment,IN,Android
TXN02714,2026-04-24 02:00:00,49.8,Uber,Bills,IN,Android
TXN02715,2026-04-24 03:00:00,57.05,Flipkart,Bills,IN,Web
TXN02716,2026-04-24 04:00:00,58.83,Swiggy,Food,IN,Android
TXN02717,2026-04-24 05:00:00,60.66,Swiggy,Bills,IN,Android
TXN02718,2026-04-24 06:00:00,107.3,Myntra,Bills,IN,Web
TXN02719,2026-04-24 07:00:00,26.95,Reliance,Travel,IN,iOS
TXN02720,2026-04-24 08:00:00,61.2,Amazon,Entertainment,IN,Android
TXN02721,2026-04-24 09:00:00,126.27,Uber,Travel,IN,Web
TXN02722,2026-04-24 10:00:00,17.68,Other,Food,IN,Android
TXN02723,2026-04-24 11:00:00,61.36,Other,Bills,IN,Android
TXN02724,2026-04-24 12:00:00,37.32,Reliance,Entertainment,IN,Android
TXN02725,2026-04-24 13:00:00,42.91,Reliance,Entertainment,IN,Android
TXN02726,2026-04-24 14:00:00,30.32,Amazon,Travel,IN,iOS
TXN02727,2026-04-24 15:00:00,48.9,Other,Travel,IN,Android
TXN02728,2026-04-24 16:00:00,180.7,Reliance,Entertainment,IN,iOS
TXN02729,2026-04-24 17:00:00,24.0,Other,Bills,IN,iOS
TXN02730,2026-04-24 18:00:00,25.53,Other,Travel,IN,Web
TXN02731,2026-04-24 19:00:00,23.42,Flipkart,Food,IN,Android
TXN02732,2026-04-24 20:00:00,167.81,Amazon,Entertainment,IN,Android
TXN02733,2026-04-24 21:00:00,40.43,Myntra,Entertainment,IN,Web
TXN02734,2026-04-24 22:00:00,53.7,Uber,Shopping,IN,iOS
TXN02735,2026-04-24 23:00:00,42.02,Amazon,Shopping,IN,Android
TXN02736,2026-04-25 00:00:00,29.55,Flipkart,Shopping,IN,Android
TXN02737,2026-04-25 01:00:00,46.86,Other,Food,IN,iOS
TXN02738,2026-04-25 02:00:00,269.85,Swiggy,Shopping,IN,iOS
TXN02739,2026-04-25 03:00:00,134.94,Flipkart,Entertainment,IN,iOS
TXN02740,2026-04-25 04:00:00,31.36,Myntra,Entertainment,IN,Web
TXN02741,2026-04-25 05:00:00,83.17,Myntra,Shopping,IN,Android
TXN02742,2026-04-25 06:00:00,31.8,Swiggy,Entertainment,IN,Android
TXN02743,2026-04-25 07:00:00,17.21,Reliance,Shopping,IN,iOS
TXN02744,2026-04-25 08:00:00,105.92,Myntra,Bills,IN,Web
TXN02745,2026-04-25 09:00:00,116.05,Flipkart,Food,IN,Android
TXN02746,2026-04-25 10:00:00,107.76,Swiggy,Shopping,IN,iOS
TXN02747,2026-04-25 11:00:00,40.23,Reliance,Travel,IN,Android
TXN02748,2026-04-25 12:00:00,48.99,Amazon,Entertainment,IN,Android
TXN02749,2026-04-25 13:00:00,88.89,Amazon,Entertainment,IN,Web
TXN02750,2026-04-25 14:00:00,70.42,Myntra,Shopping,IN,Android
TXN02751,2026-04-25 15:00:00,42.27,Uber,Entertainment,IN,Android
TXN02752,2026-04-25 16:00:00,19.06,Flipkart,Food,IN,iOS
TXN02753,2026-04-25 17:00:00,58.79,Uber,Travel,IN,Android
TXN02754,2026-04-25 18:00:00,110.1,Flipkart,Shopping,IN,Android
TXN02755,2026-04-25 19:00:00,25.07,Swiggy,Entertainment,IN,iOS
TXN02756,2026-04-25 20:00:00,82.7,Flipkart,Bills,IN,Android
TXN02757,2026-04-25 21:00:00,67.73,Myntra,Bills,IN,iOS
TXN02758,2026-04-25 22:00:00,88.91,Myntra,Bills,IN,Android
TXN02759,2026-04-25 23:00:00,96.23,Other,Entertainment,IN,Android
TXN02760,2026-04-26 00:00:00,34.76,Amazon,Shopping,IN,iOS
TXN02761,2026-04-26 01:00:00,19.09,Swiggy,Food,IN,Android
TXN02762,2026-04-26 02:00:00,38.6,Flipkart,Shopping,IN,Web
TXN02763,2026-04-26 03:00:00,97.31,Myntra,Travel,IN,Web
TXN02764,2026-04-26 04:00:00,38.39,Uber,Travel,IN,iOS
TXN02765,2026-04-26 05:00:00,34.77,Other,Shopping,IN,Android
TXN02766,2026-04-26 06:00:00,16.71,Other,Bills,IN,Android
TXN02767,2026-04-26 07:00:00,170.58,Reliance,Shopping,IN,Web
TXN02768,2026-04-26 08:00:00,93.38,Flipkart,Bills,IN,Android
TXN02769,2026-04-26 09:00:00,90.06,Amazon,Bills,IN,iOS
TXN02770,2026-04-26 10:00:00,102.41,Other,Entertainment,IN,iOS
TXN02771,2026-04-26 11:00:00,79.43,Other,Shopping,IN,Android
TXN02772,2026-04-26 12:00:00,46.58,Flipkart,Entertainment,IN,Android
TXN02773,2026-04-26 13:00:00,49.08,Amazon,Travel,IN,iOS
TXN02774,2026-04-26 14:00:00,41.35,Myntra,Entertainment,IN,iOS
TXN02775,2026-04-26 15:00:00,302.65,Myntra,Bills,IN,Android
TXN02776,2026-04-26 16:00:00,78.36,Other,Bills,IN,iOS
TXN02777,2026-04-26 17:00:00,40.39,Myntra,Shopping,IN,iOS
TXN02778,2026-04-26 18:00:00,73.89,Reliance,Bills,IN,Android
TXN02779,2026-04-26 19:00:00,28.3,Reliance,Travel,IN,Android
TXN02780,2026-04-26 20:00:00,145.17,Amazon,Entertainment,IN,iOS
TXN02781,2026-04-26 21:00:00,35.53,Flipkart,Bills,IN,iOS
TXN02782,2026-04-26 22:00:00,75.62,Reliance,Shopping,IN,Web
TXN02783,2026-04-26 23:00:00,109.17,Flipkart,Entertainment,IN,Android
TXN02784,2026-04-27 00:00:00,70.11,Flipkart,Shopping,IN,Web
TXN02785,2026-04-27 01:00:00,58.06,Reliance,Food,IN,iOS
TXN02786,2026-04-27 02:00:00,54.98,Flipkart,Food,IN,iOS
TXN02787,2026-04-27 03:00:00,52.63,Flipkart,Entertainment,IN,Android
TXN02788,2026-04-27 04:00:00,37.53,Amazon,Shopping,IN,Android
TXN02789,2026-04-27 05:00:00,40.77,Uber,Entertainment,IN,Android
TXN02790,2026-04-27 06:00:00,142.84,Myntra,Food,IN,Android
TXN02791,2026-04-27 07:00:00,50.88,Reliance,Bills,IN,Android
TXN02792,2026-04-27 08:00:00,32.76,Other,Shopping,IN,Web
TXN02793,2026-04-27 09:00:00,39.03,Myntra,Food,IN,Android
TXN02794,2026-04-27 10:00:00,111.64,Reliance,Bills,IN,Web
TXN02795,2026-04-27 11:00:00,84.7,Flipkart,Bills,IN,Android
TXN02796,2026-04-27 12:00:00,78.59,Swiggy,Entertainment,IN,iOS
TXN02797,2026-04-27 13:00:00,46.18,Swiggy,Entertainment,IN,Android
TXN02798,2026-04-27 14:00:00,79.26,Amazon,Travel,IN,iOS
TXN02799,2026-04-27 15:00:00,35.93,Other,Food,IN,iOS
TXN02800,2026-04-27 16:00:00,46.12,Flipkart,Food,IN,Web
TXN02801,2026-04-27 17:00:00,102.55,Uber,Entertainment,IN,Android
TXN02802,2026-04-27 18:00:00,96.38,Swiggy,Bills,IN,Android
TXN02803,2026-04-27 19:00:00,28.84,Amazon,Entertainment,IN,Web
TXN02804,2026-04-27 20:00:00,31.31,Other,Travel,IN,Android
TXN02805,2026-04-27 21:00:00,58.6,Flipkart,Travel,IN,iOS
TXN02806,2026-04-27 22:00:00,167.67,Amazon,Entertainment,IN,Android
TXN02807,2026-04-27 23:00:00,15.72,Swiggy,Bills,IN,Android
TXN02808,2026-04-28 00:00:00,65.43,Flipkart,Food,IN,iOS
TXN02809,2026-04-28 01:00:00,22.32,Other,Travel,IN,iOS
TXN02810,2026-04-28 02:00:00,36.15,Flipkart,Food,IN,iOS
TXN02811,2026-04-28 03:00:00,43.08,Swiggy,Bills,IN,Android
TXN02812,2026-04-28 04:00:00,41.54,Flipkart,Shopping,IN,iOS
TXN02813,2026-04-28 05:00:00,38.59,Amazon,Entertainment,IN,Web
TXN02814,2026-04-28 06:00:00,54.85,Amazon,Entertainment,IN,Android
TXN02815,2026-04-28 07:00:00,38.55,Uber,Shopping,IN,Android
TXN02816,2026-04-28 08:00:00,21.1,Flipkart,Bills,IN,Android
TXN02817,2026-04-28 09:00:00,90.64,Amazon,Shopping,IN,iOS
TXN02818,2026-04-28 10:00:00,89.07,Swiggy,Food,IN,Android
TXN02819,2026-04-28 11:00:00,94.45,Flipkart,Food,IN,iOS
TXN02820,2026-04-28 12:00:00,20.06,Swiggy,Travel,IN,Android
TXN02821,2026-04-28 13:00:00,66.31,Other,Entertainment,IN,iOS
TXN02822,2026-04-28 14:00:00,84.72,Swiggy,Travel,IN,iOS
TXN02823,2026-04-28 15:00:00,27.93,Myntra,Food,IN,Android
TXN02824,2026-04-28 16:00:00,54.92,Reliance,Shopping,IN,Android
TXN02825,2026-04-28 17:00:00,50.62,Amazon,Entertainment,IN,Android
TXN02826,2026-04-28 18:00:00,180.8,Uber,Food,IN,Android
TXN02827,2026-04-28 19:00:00,190.74,Uber,Travel,IN,Android
TXN02828,2026-04-28 20:00:00,18.51,Uber,Shopping,IN,iOS
TXN02829,2026-04-28 21:00:00,276.18,Flipkart,Food,IN,Android
TXN02830,2026-04-28 22:00:00,30.12,Uber,Travel,IN,Android
TXN02831,2026-04-28 23:00:00,103.28,Amazon,Entertainment,IN,Android
TXN02832,2026-04-29 00:00:00,102.6,Other,Food,IN,Android
TXN02833,2026-04-29 01:00:00,28.58,Myntra,Travel,IN,Web
TXN02834,2026-04-29 02:00:00,75.24,Amazon,Entertainment,IN,Android
TXN02835,2026-04-29 03:00:00,50.91,Uber,Food,IN,Android
TXN02836,2026-04-29 04:00:00,78.28,Other,Food,IN,Android
TXN02837,2026-04-29 05:00:00,63.43,Reliance,Shopping,IN,Web
TXN02838,2026-04-29 06:00:00,118.82,Flipkart,Entertainment,IN,iOS
TXN02839,2026-04-29 07:00:00,57.34,Other,Shopping,IN,Android
TXN02840,2026-04-29 08:00:00,48.95,Flipkart,Food,IN,iOS
TXN02841,2026-04-29 09:00:00,111.32,Flipkart,Shopping,IN,iOS
TXN02842,2026-04-29 10:00:00,79.62,Flipkart,Bills,IN,iOS
TXN02843,2026-04-29 11:00:00,87.85,Other,Food,IN,Android
TXN02844,2026-04-29 12:00:00,35.45,Reliance,Bills,IN,iOS
TXN02845,2026-04-29 13:00:00,27.68,Uber,Bills,IN,iOS
TXN02846,2026-04-29 14:00:00,37.75,Myntra,Shopping,IN,Android
TXN02847,2026-04-29 15:00:00,36.47,Flipkart,Food,IN,Android
TXN02848,2026-04-29 16:00:00,91.02,Amazon,Shopping,IN,Android
TXN02849,2026-04-29 17:00:00,102.97,Reliance,Shopping,IN,Android
TXN02850,2026-04-29 18:00:00,49.36,Other,Travel,IN,Android
TXN02851,2026-04-29 19:00:00,138.39,Amazon,Food,IN,iOS
TXN02852,2026-04-29 20:00:00,132.89,Amazon,Shopping,IN,iOS
TXN02853,2026-04-29 21:00:00,63.96,Uber,Travel,IN,Android
TXN02854,2026-04-29 22:00:00,32.0,Amazon,Travel,IN,Android
TXN02855,2026-04-29 23:00:00,152.02,Reliance,Entertainment,IN,iOS
TXN02856,2026-04-30 00:00:00,52.48,Other,Bills,IN,Android
TXN02857,2026-04-30 01:00:00,59.26,Flipkart,Food,IN,Android
TXN02858,2026-04-30 02:00:00,43.78,Swiggy,Travel,IN,iOS
TXN02859,2026-04-30 03:00:00,30.62,Other,Shopping,IN,Android
TXN02860,2026-04-30 04:00:00,21.02,Swiggy,Food,IN,Android
TXN02861,2026-04-30 05:00:00,82.38,Flipkart,Travel,IN,iOS
TXN02862,2026-04-30 06:00:00,32.81,Amazon,Shopping,IN,iOS
TXN02863,2026-04-30 07:00:00,398.89,Reliance,Entertainment,IN,Android
TXN02864,2026-04-30 08:00:00,26.95,Other,Travel,IN,iOS
TXN02865,2026-04-30 09:00:00,24.11,Amazon,Bills,IN,Web
TXN02866,2026-04-30 10:00:00,76.07,Reliance,Food,IN,Android
TXN02867,2026-04-30 11:00:00,147.53,Flipkart,Entertainment,IN,iOS
TXN02868,2026-04-30 12:00:00,56.94,Amazon,Food,IN,Android
TXN02869,2026-04-30 13:00:00,79.2,Swiggy,Entertainment,IN,Android
TXN02870,2026-04-30 14:00:00,16.47,Uber,Travel,IN,Android
TXN02871,2026-04-30 15:00:00,337.16273097903616,Reliance,Bills,IN,Android
TXN02872,2026-04-30 16:00:00,27.17,Myntra,Food,IN,Android
TXN02873,2026-04-30 17:00:00,15.93,Flipkart,Entertainment,IN,iOS
TXN02874,2026-04-30 18:00:00,58.91,Myntra,Shopping,IN,Android
TXN02875,2026-04-30 19:00:00,12.71,Other,Shopping,IN,Web
TXN02876,2026-04-30 20:00:00,23.12,Myntra,Travel,IN,Android
TXN02877,2026-04-30 21:00:00,38.51,Flipkart,Entertainment,IN,iOS
TXN02878,2026-04-30 22:00:00,31.81,Amazon,Entertainment,IN,Android
TXN02879,2026-04-30 23:00:00,70.64,Uber,Entertainment,IN,Android
TXN02880,2026-05-01 00:00:00,66.59,Uber,Travel,IN,iOS
TXN02881,2026-05-01 01:00:00,97.61,Swiggy,Entertainment,IN,iOS
TXN02882,2026-05-01 02:00:00,89.04,Amazon,Travel,IN,Android
TXN02883,2026-05-01 03:00:00,114.61,Amazon,Travel,IN,Android
TXN02884,2026-05-01 04:00:00,54.53,Uber,Shopping,IN,iOS
TXN02885,2026-05-01 05:00:00,66.5,Other,Bills,IN,iOS
TXN02886,2026-05-01 06:00:00,76.13,Myntra,Food,IN,Android
TXN02887,2026-05-01 07:00:00,59.86,Uber,Shopping,IN,iOS
TXN02888,2026-05-01 08:00:00,42.17,Other,Food,IN,Android
TXN02889,2026-05-01 09:00:00,43.99,Myntra,Bills,IN,Android
TXN02890,2026-05-01 10:00:00,32.09,Reliance,Food,IN,iOS
TXN02891,2026-05-01 11:00:00,71.81,Myntra,Food,IN,Web
TXN02892,2026-05-01 12:00:00,51.36,Reliance,Food,IN,Android
TXN02893,2026-05-01 13:00:00,35.48,Uber,Travel,IN,Android
TXN02894,2026-05-01 14:00:00,35.5,Myntra,Bills,IN,Android
TXN02895,2026-05-01 15:00:00,24.86,Myntra,Bills,IN,iOS
TXN02896,2026-05-01 16:00:00,103.16,Reliance,Shopping,IN,Android
TXN02897,2026-05-01 17:00:00,57.46,Other,Food,IN,Android
TXN02898,2026-05-01 18:00:00,31.16,Swiggy,Bills,IN,Android
TXN02899,2026-05-01 19:00:00,92.35,Myntra,Food,IN,Web
TXN02900,2026-05-01 20:00:00,37.93,Amazon,Shopping,IN,Android
TXN02901,2026-05-01 21:00:00,21.88,Uber,Food,IN,iOS
TXN02902,2026-05-01 22:00:00,106.04,Other,Bills,IN,Android
TXN02903,2026-05-01 23:00:00,38.51,Myntra,Bills,IN,Android
TXN02904,2026-05-02 00:00:00,41.86,Flipkart,Shopping,IN,Android
TXN02905,2026-05-02 01:00:00,56.08,Myntra,Bills,IN,Android
TXN02906,2026-05-02 02:00:00,114.74,Swiggy,Shopping,IN,Android
TXN02907,2026-05-02 03:00:00,55.31,Uber,Bills,IN,Android
TXN02908,2026-05-02 04:00:00,25.04,Flipkart,Travel,IN,Android
TXN02909,2026-05-02 05:00:00,77.75,Myntra,Shopping,IN,Android
TXN02910,2026-05-02 06:00:00,39.84,Flipkart,Food,IN,Android
TXN02911,2026-05-02 07:00:00,186.26,Uber,Entertainment,IN,Android
TXN02912,2026-05-02 08:00:00,54.56,Other,Travel,IN,Android
TXN02913,2026-05-02 09:00:00,112.05689446538423,Reliance,Bills,IN,Android
TXN02914,2026-05-02 10:00:00,68.87,Swiggy,Bills,IN,iOS
TXN02915,2026-05-02 11:00:00,193.25,Other,Shopping,IN,Web
TXN02916,2026-05-02 12:00:00,152.07,Amazon,Entertainment,IN,iOS
TXN02917,2026-05-02 13:00:00,179.49,Other,Food,IN,Android
TXN02918,2026-05-02 14:00:00,28.14,Swiggy,Bills,IN,Web
TXN02919,2026-05-02 15:00:00,98.78,Reliance,Travel,IN,Web
TXN02920,2026-05-02 16:00:00,34.15,Other,Travel,IN,Android
TXN02921,2026-05-02 17:00:00,63.17,Myntra,Food,IN,Android
TXN02922,2026-05-02 18:00:00,23.87,Myntra,Entertainment,IN,iOS
TXN02923,2026-05-02 19:00:00,35.91,Reliance,Shopping,IN,Web
TXN02924,2026-05-02 20:00:00,35.18,Flipkart,Entertainment,IN,iOS
TXN02925,2026-05-02 21:00:00,97.91,Flipkart,Food,IN,iOS
TXN02926,2026-05-02 22:00:00,91.88,Swiggy,Entertainment,IN,iOS
TXN02927,2026-05-02 23:00:00,65.36,Uber,Shopping,IN,Web
TXN02928,2026-05-03 00:00:00,22.7,Reliance,Shopping,IN,Android
TXN02929,2026-05-03 01:00:00,44.59,Flipkart,Shopping,IN,Android
TXN02930,2026-05-03 02:00:00,33.62,Uber,Travel,IN,iOS
TXN02931,2026-05-03 03:00:00,96.09,Amazon,Food,IN,Android
TXN02932,2026-05-03 04:00:00,117.43,Amazon,Travel,IN,Android
TXN02933,2026-05-03 05:00:00,108.49,Other,Entertainment,IN,Android
TXN02934,2026-05-03 06:00:00,33.42,Reliance,Shopping,IN,Android
TXN02935,2026-05-03 07:00:00,9.2,Other,Travel,IN,Android
TXN02936,2026-05-03 08:00:00,17.31,Swiggy,Bills,IN,iOS
TXN02937,2026-05-03 09:00:00,137.56,Uber,Travel,IN,Android
TXN02938,2026-05-03 10:00:00,42.06,Myntra,Entertainment,IN,iOS
TXN02939,2026-05-03 11:00:00,33.52,Flipkart,Bills,IN,Android
TXN02940,2026-05-03 12:00:00,158.81,Reliance,Shopping,IN,Web
TXN02941,2026-05-03 13:00:00,124.26,Myntra,Travel,IN,iOS
TXN02942,2026-05-03 14:00:00,55.47,Swiggy,Food,IN,Web
TXN02943,2026-05-03 15:00:00,45.12,Uber,Shopping,IN,Android
TXN02944,2026-05-03 16:00:00,50.11,Swiggy,Entertainment,IN,Android
TXN02945,2026-05-03 17:00:00,63.29,Reliance,Food,IN,iOS
TXN02946,2026-05-03 18:00:00,154.47,Other,Shopping,IN,iOS
TXN02947,2026-05-03 19:00:00,71.85,Other,Food,IN,Android
TXN02948,2026-05-03 20:00:00,87.52,Reliance,Entertainment,IN,iOS
TXN02949,2026-05-03 21:00:00,116.75,Swiggy,Travel,IN,iOS
TXN02950,2026-05-03 22:00:00,25.53,Reliance,Entertainment,IN,Android
TXN02951,2026-05-03 23:00:00,89.18,Flipkart,Travel,IN,iOS
TXN02952,2026-05-04 00:00:00,45.08,Other,Shopping,IN,Android
TXN02953,2026-05-04 01:00:00,10.64,Flipkart,Food,IN,Android
TXN02954,2026-05-04 02:00:00,13.69,Swiggy,Shopping,IN,Web
TXN02955,2026-05-04 03:00:00,28.17,Amazon,Travel,IN,Android
TXN02956,2026-05-04 04:00:00,77.11,Amazon,Food,IN,iOS
TXN02957,2026-05-04 05:00:00,58.79,Swiggy,Entertainment,IN,iOS
TXN02958,2026-05-04 06:00:00,61.55,Uber,Food,IN,Web
TXN02959,2026-05-04 07:00:00,194.05,Amazon,Food,IN,Android
TXN02960,2026-05-04 08:00:00,23.93,Reliance,Entertainment,IN,Android
TXN02961,2026-05-04 09:00:00,53.63,Amazon,Travel,IN,Android
TXN02962,2026-05-04 10:00:00,66.55,Other,Shopping,IN,iOS
TXN02963,2026-05-04 11:00:00,33.83,Flipkart,Travel,IN,Android
TXN02964,2026-05-04 12:00:00,55.61,Swiggy,Food,IN,iOS
TXN02965,2026-05-04 13:00:00,19.3,Flipkart,Bills,IN,Android
TXN02966,2026-05-04 14:00:00,136.52,Reliance,Travel,IN,Android
TXN02967,2026-05-04 15:00:00,35.06,Reliance,Bills,IN,Web
TXN02968,2026-05-04 16:00:00,204.47,Amazon,Entertainment,IN,iOS
TXN02969,2026-05-04 17:00:00,53.46,Amazon,Bills,IN,Android
TXN02970,2026-05-04 18:00:00,106.51,Myntra,Food,IN,iOS
TXN02971,2026-05-04 19:00:00,52.74,Other,Food,IN,Android
TXN02972,2026-05-04 20:00:00,53.52,Amazon,Travel,IN,iOS
TXN02973,2026-05-04 21:00:00,37.35,Flipkart,Travel,IN,Android
TXN02974,2026-05-04 22:00:00,58.99,Uber,Food,IN,Android
TXN02975,2026-05-04 23:00:00,67.13,Amazon,Entertainment,IN,Android
TXN02976,2026-05-05 00:00:00,32.79,Swiggy,Entertainment,IN,Android
TXN02977,2026-05-05 01:00:00,50.34,Amazon,Food,IN,iOS
TXN02978,2026-05-05 02:00:00,36.72,Uber,Bills,IN,Android
TXN02979,2026-05-05 03:00:00,243.42,Reliance,Entertainment,IN,Android
TXN02980,2026-05-05 04:00:00,51.5,Swiggy,Shopping,IN,Android
TXN02981,2026-05-05 05:00:00,149.07,Flipkart,Food,IN,Android
TXN02982,2026-05-05 06:00:00,48.08,Swiggy,Bills,IN,iOS
TXN02983,2026-05-05 07:00:00,64.62,Uber,Travel,IN,Android
TXN02984,2026-05-05 08:00:00,23.13,Flipkart,Bills,IN,iOS
TXN02985,2026-05-05 09:00:00,40.83,Amazon,Travel,IN,Web
TXN02986,2026-05-05 10:00:00,62.61,Flipkart,Shopping,IN,Android
TXN02987,2026-05-05 11:00:00,153.07,Other,Travel,IN,iOS
TXN02988,2026-05-05 12:00:00,63.07,Reliance,Travel,IN,Android
TXN02989,2026-05-05 13:00:00,134.21,Amazon,Entertainment,IN,Android
TXN02990,2026-05-05 14:00:00,82.8,Swiggy,Shopping,IN,Android
TXN02991,2026-05-05 15:00:00,1634.7639050802907,Swiggy,Shopping,IN,Android
TXN02992,2026-05-05 16:00:00,52.54,Flipkart,Shopping,IN,Android
TXN02993,2026-05-05 17:00:00,258.18,Reliance,Travel,IN,Android
TXN02994,2026-05-05 18:00:00,39.82,Other,Entertainment,IN,iOS
TXN02995,2026-05-05 19:00:00,33.18,Flipkart,Bills,IN,Android
TXN02996,2026-05-05 20:00:00,24.87,Amazon,Entertainment,IN,Web
TXN02997,2026-05-05 21:00:00,248.43,Flipkart,Entertainment,IN,Android
TXN02998,2026-05-05 22:00:00,93.0,Myntra,Bills,IN,iOS
TXN02999,2026-05-05 23:00:00,43.94,Reliance,Bills,IN,Android
TXN03000,2026-05-06 00:00:00,122.96,Swiggy,Food,IN,Android
TXN03001,2026-05-06 01:00:00,85.37,Flipkart,Entertainment,IN,Android
TXN03002,2026-05-06 02:00:00,195.97,Flipkart,Bills,IN,Web
TXN03003,2026-05-06 03:00:00,19.96,Amazon,Entertainment,IN,Web
TXN03004,2026-05-06 04:00:00,45.95,Amazon,Entertainment,IN,Android
TXN03005,2026-05-06 05:00:00,40.42,Swiggy,Food,IN,iOS
TXN03006,2026-05-06 06:00:00,15.14,Myntra,Shopping,IN,iOS
TXN03007,2026-05-06 07:00:00,108.77,Amazon,Entertainment,IN,iOS
TXN03008,2026-05-06 08:00:00,45.8,Flipkart,Travel,IN,Android
TXN03009,2026-05-06 09:00:00,725.6626989497113,Other,Entertainment,IN,iOS
TXN03010,2026-05-06 10:00:00,253.12,Other,Bills,IN,iOS
TXN03011,2026-05-06 11:00:00,43.4,Myntra,Food,IN,Android
TXN03012,2026-05-06 12:00:00,41.52,Uber,Food,IN,Android
TXN03013,2026-05-06 13:00:00,58.98,Myntra,Bills,IN,Android
TXN03014,2026-05-06 14:00:00,103.72,Swiggy,Food,IN,Web
TXN03015,2026-05-06 15:00:00,37.77,Flipkart,Food,IN,Android
TXN03016,2026-05-06 16:00:00,36.23,Swiggy,Food,IN,Android
TXN03017,2026-05-06 17:00:00,108.55,Myntra,Bills,IN,Android
TXN03018,2026-05-06 18:00:00,69.83,Myntra,Shopping,IN,iOS
TXN03019,2026-05-06 19:00:00,14.45,Myntra,Shopping,IN,iOS
TXN03020,2026-05-06 20:00:00,24.62,Myntra,Shopping,IN,Android
